Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_On_Foot_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Bicycle_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Bus_Minibus_Coach_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Train_Dart_Luas_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Motorcycle_Scooter_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Car_Driver_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Car_Passenger_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Van_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Other_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Soft_Modes_Comb_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Public_Transport_Comb_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Private_Transport_Comb_2011,Population_Aged_5_Over_By_Means_Of_Travel_To_Work_School_College_Total_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_Before_0630_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0630_0700_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0701_0730_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0731_8000_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0801_0830_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0831_0900_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_0901_0930_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_After_0930_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_Not_Stated_2011,Population_Aged_5_Over_By_Time_Leaving_Home_To_Travel_To_Work_School_College_Total_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Under_15_mins_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Quarter_To_Under_Half_Hour_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Half_Hour_To_Under_Three_Quarter_Hours_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Three_Quarter_Hours_To_Under_One_Hour_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_One_Hour_To_Under_One_Hour_Thirty_Mins_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_One_And_Half_Hours_And_Over_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Not_Stated_2011,Population_Aged_5_Over_By_Journey_Time_To_Work_School_College_Total_2011
11543,47314002,A047314002,18176,176 Tullylease,Cork County,South-West,SE,Southern,7,0,7,0,0,53,20,13,28,7,7,86,128,4,9,11,16,24,23,10,2,10,109,25,35,20,3,9,2,15,109
11694,47315001,A047315001,18219,219 Na hUláin,Cork County,South-West,SE,Southern,15,1,6,0,0,66,26,12,12,16,6,104,138,7,15,13,14,24,27,21,8,4,133,64,24,9,5,18,3,10,133
11695,47315002,A047315002,18219,219 Na hUláin,Cork County,South-West,SE,Southern,3,1,7,0,0,81,28,11,16,4,7,120,147,5,10,20,17,22,41,7,11,4,137,60,28,15,8,14,4,8,137
11696,47315003,A047315003,18219,219 Na hUláin,Cork County,South-West,SE,Southern,3,0,29,0,0,47,13,9,23,3,29,69,124,6,8,8,20,26,15,16,7,9,115,34,32,9,16,7,1,16,115
11803,47316001,A047316001,18245,245 Wallstown,Cork County,South-West,SE,Southern,6,0,4,0,1,80,37,11,19,6,4,129,158,7,10,26,16,22,42,13,4,7,147,54,36,9,21,18,0,9,147
11697,47317001,A047317001,18220,220 Warrenscourt,Cork County,South-West,SE,Southern,8,0,45,1,0,73,12,12,30,8,46,97,181,7,13,29,22,31,24,18,6,12,162,27,49,51,13,9,1,12,162
11698,47317002,A047317002,18220,220 Warrenscourt,Cork County,South-West,SE,Southern,5,0,23,0,1,82,21,10,15,5,23,114,157,6,12,16,24,32,19,23,11,3,146,41,40,43,10,4,1,7,146
11699,47317003,A047317003,18220,220 Warrenscourt,Cork County,South-West,SE,Southern,12,0,14,0,1,84,25,10,9,12,14,120,155,5,13,14,24,29,22,30,10,6,153,42,44,44,16,0,1,6,153
11466,47318001,A047318001,18144,144 Watergrasshill,Cork County,South-West,SE,Southern,12,0,44,0,2,128,29,22,31,12,44,181,268,9,13,33,57,48,34,32,12,9,247,47,91,75,14,5,0,15,247
11467,47318002,A047318002,18144,144 Watergrasshill,Cork County,South-West,SE,Southern,18,0,10,0,0,88,15,14,7,18,10,117,152,9,17,22,21,23,19,23,8,6,148,39,49,39,5,3,2,11,148
11468,47318003,A047318003,18144,144 Watergrasshill,Cork County,South-West,SE,Southern,7,0,13,0,0,94,19,6,8,7,13,119,147,13,15,22,34,26,14,9,7,5,145,24,60,37,13,3,0,8,145
11469,47318004,A047318004,18144,144 Watergrasshill,Cork County,South-West,SE,Southern,10,1,13,0,0,91,42,13,11,11,13,146,181,6,13,18,36,30,23,31,17,2,176,42,61,56,4,2,4,7,176
11470,47318005,A047318005,18144,144 Watergrasshill,Cork County,South-West,SE,Southern,3,0,23,0,0,82,12,17,31,3,23,111,168,6,11,15,37,20,28,14,9,7,147,22,64,36,10,3,2,10,147
11340,47320001,A047320001,18104,104 Whitechurch,Cork County,South-West,SE,Southern,4,0,11,0,0,94,34,9,6,4,11,137,158,9,14,14,25,33,31,7,20,2,155,52,61,28,6,0,2,6,155
11341,47320002,A047320002,18104,104 Whitechurch,Cork County,South-West,SE,Southern,1,2,5,0,0,122,44,10,7,3,5,176,191,12,14,28,28,32,47,7,16,5,189,58,69,41,7,4,1,9,189
11342,47320003,A047320003,18104,104 Whitechurch,Cork County,South-West,SE,Southern,13,0,8,0,1,135,84,19,17,13,8,239,277,5,16,25,36,71,47,49,9,11,269,89,82,67,8,7,1,15,269
11343,47320004,A047320004,18104,104 Whitechurch,Cork County,South-West,SE,Southern,4,0,20,0,0,150,100,11,16,4,20,261,301,14,18,23,43,64,58,55,11,9,295,106,90,58,14,10,2,15,295
11344,47320005,A047320005,18104,104 Whitechurch,Cork County,South-West,SE,Southern,2,1,6,0,0,70,64,11,6,3,6,145,160,4,13,16,21,50,32,12,5,4,157,53,53,30,7,6,3,5,157
11345,47320006,A047320006,18104,104 Whitechurch,Cork County,South-West,SE,Southern,16,1,7,0,2,78,53,13,12,17,7,146,182,4,10,13,25,42,53,13,12,5,177,80,54,28,2,4,1,8,177
11346,47320007,A047320007,18104,104 Whitechurch,Cork County,South-West,SE,Southern,9,1,5,0,0,65,33,6,8,10,5,104,127,2,6,6,27,31,27,8,11,2,120,49,36,24,6,3,1,1,120
11347,47320008,A047320008,18104,104 Whitechurch,Cork County,South-West,SE,Southern,8,1,12,0,0,94,45,10,17,9,12,149,187,9,7,18,34,48,39,11,7,5,178,42,60,50,8,1,4,13,178
11348,47320009,A047320009,18104,104 Whitechurch,Cork County,South-West,SE,Southern,5,0,7,0,0,65,49,14,13,5,7,128,153,3,7,14,15,40,21,32,10,1,143,50,49,33,8,2,0,1,143
11349,47320010,A047320010,18104,104 Whitechurch,Cork County,South-West,SE,Southern,7,1,6,0,0,103,27,5,5,8,6,135,154,5,18,8,33,30,26,23,7,4,154,43,58,40,8,0,1,4,154
12057,47321001,A047321001,18308,308 Woodfort,Cork County,South-West,SE,Southern,11,0,12,0,0,51,22,11,12,11,12,84,119,4,6,12,13,12,42,12,5,6,112,43,30,19,1,5,3,11,112
12058,47321002,A047321002,18308,308 Woodfort,Cork County,South-West,SE,Southern,10,0,4,0,0,47,33,14,22,10,4,94,130,2,10,12,12,21,26,20,6,7,116,61,21,17,0,3,1,13,116
12104,47322001,A047322001,18325,325 Youghal Rural,Cork County,South-West,SE,Southern,7,1,4,0,0,58,30,8,6,8,4,96,114,5,10,11,14,14,42,5,8,1,110,63,9,16,11,8,0,3,110
12105,47322002,A047322002,18325,325 Youghal Rural,Cork County,South-West,SE,Southern,16,5,6,0,0,78,31,13,5,21,6,122,154,12,19,20,14,22,38,8,19,0,152,65,27,19,20,16,2,3,152
12106,47322003,A047322003,18325,325 Youghal Rural,Cork County,South-West,SE,Southern,9,0,8,0,0,112,84,19,27,9,8,215,259,7,18,23,23,54,83,16,11,5,240,123,40,29,17,17,6,8,240
12107,47322004,A047322004,18325,325 Youghal Rural,Cork County,South-West,SE,Southern,1,0,3,0,0,50,31,4,3,1,3,85,92,2,9,7,8,14,37,4,10,0,91,52,10,6,9,11,1,2,91
12108,47322005,A047322005,18325,325 Youghal Rural,Cork County,South-West,SE,Southern,3,1,1,0,0,50,18,5,2,4,1,73,80,1,2,6,17,6,29,10,8,0,79,48,6,10,7,6,2,0,79
10614,47323001,A047323001,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,3,0,3,0,0,21,19,1,4,3,3,41,51,2,4,9,2,16,6,4,4,3,50,27,7,7,2,4,0,3,50
10615,47323002,A047323002,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,4,1,17,1,0,98,43,7,11,5,18,148,182,7,17,18,21,38,46,13,13,2,175,72,28,28,17,18,5,7,175
10616,47323003,A047323003,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,5,1,10,0,0,40,16,5,4,6,10,61,81,5,13,10,4,9,26,2,8,1,78,36,9,12,11,8,0,2,78
10617,47323004,A047323004,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,0,0,4,0,0,69,27,4,5,0,4,100,109,8,15,21,11,5,39,3,3,2,107,47,9,14,21,9,2,5,107
10618,47323005,A047323005,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,0,0,16,0,0,58,67,3,2,0,16,128,146,3,10,10,14,30,69,3,6,1,146,78,26,19,14,6,1,2,146
10619,47323006,A047323006,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,13,1,22,0,0,67,72,10,8,14,22,149,193,5,18,8,19,47,68,7,12,7,191,118,30,13,8,10,0,12,191
10620,47323007,A047323007,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,23,2,6,0,0,78,36,4,3,25,6,118,152,7,17,19,20,22,47,4,12,3,151,64,34,21,15,12,2,3,151
10621,47323008,A047323008,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,23,0,14,0,0,91,52,6,5,23,14,149,191,8,19,18,15,28,69,12,17,2,188,86,34,32,14,16,2,4,188
10622,47323009,A047323009,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,18,0,8,0,0,63,26,3,2,18,8,92,120,13,12,7,12,23,35,3,14,0,119,53,28,14,14,7,1,2,119
10623,47323010,A047323010,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,14,0,5,0,0,30,8,4,7,14,5,42,68,2,8,5,17,10,13,4,3,3,65,31,7,6,5,8,2,6,65
10624,47323011,A047323011,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,25,1,2,0,0,25,9,4,7,26,2,38,73,3,7,4,5,8,25,8,8,4,72,41,10,3,2,9,1,6,72
10626,47323014,A047323014,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,13,0,3,0,0,53,33,3,22,13,3,89,127,6,11,5,9,21,37,5,10,23,127,67,13,6,3,11,3,24,127
10627,47323015,A047323015,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,28,1,9,1,0,34,18,3,5,29,10,55,99,5,15,6,13,15,31,5,7,2,99,47,23,13,8,3,3,2,99
10628,47323016,A047323016,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,17,0,6,0,0,16,7,2,6,17,6,25,54,3,1,1,9,10,9,6,8,2,49,25,9,5,4,3,0,3,49
10629,47323017,A047323017,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,23,1,3,0,0,29,16,3,3,24,3,48,78,3,10,5,7,12,30,2,7,1,77,41,13,8,5,6,0,4,77
10630,47323018,A047323018,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,10,1,8,0,0,52,35,5,2,11,8,92,113,3,15,18,8,10,44,3,10,1,112,42,23,20,12,13,0,2,112
10631,47323019,A047323019,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,38,0,22,0,1,49,43,9,7,38,22,102,169,6,9,14,14,42,52,10,16,6,169,100,32,15,5,8,2,7,169
10632,47323020,A047323020,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,22,2,6,0,0,29,32,4,7,24,6,65,102,5,8,9,12,22,32,3,6,4,101,57,17,9,7,5,1,5,101
10634,47323023,A047323023,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,20,1,17,0,0,48,41,4,4,21,17,93,135,6,18,13,15,25,45,1,9,2,134,58,31,12,14,5,7,7,134
10635,47323024,A047323024,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,15,1,9,0,0,38,29,5,1,16,9,72,98,6,12,3,13,21,30,3,8,1,97,42,16,12,8,14,2,3,97
10636,47323025,A047323025,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,38,1,10,0,1,33,23,2,5,39,10,59,113,5,7,11,11,24,33,7,13,0,111,59,20,9,5,11,2,5,111
10637,47323026,A047323026,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,25,1,8,0,0,34,25,6,7,26,8,65,106,2,6,13,11,16,32,5,14,4,103,47,21,9,8,13,0,5,103
10638,47323027,A047323027,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,23,1,18,0,0,30,54,3,12,24,18,87,141,4,14,10,6,26,51,5,12,12,140,75,26,10,6,5,4,14,140
10639,47323028,A047323028,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,27,0,4,0,0,27,13,5,4,27,4,45,80,10,4,9,7,15,16,6,8,4,79,46,7,11,6,5,2,2,79
10640,47323029,A047323029,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,15,0,10,0,0,73,37,6,2,15,10,116,143,11,13,15,10,26,46,7,11,3,142,60,24,28,18,7,3,2,142
10641,47323030,A047323030,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,6,0,4,0,0,35,15,2,6,6,4,52,68,2,6,8,8,10,27,0,2,0,63,29,14,5,3,10,2,0,63
10642,47323031,A047323031,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,20,0,8,1,0,44,23,4,6,20,9,71,106,9,16,10,13,17,22,4,8,6,105,42,18,11,12,14,1,7,105
10643,47323032,A047323032,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,6,3,7,0,1,72,66,10,9,9,7,149,174,8,14,11,19,29,62,17,6,4,170,96,20,14,15,11,1,13,170
10644,47323033,A047323033,18010,010 Youghal Urban,Cork County,South-West,SE,Southern,8,1,5,0,1,48,22,4,8,9,5,75,97,3,7,11,15,11,27,4,10,5,93,36,10,14,9,10,7,7,93
10547,47324001,A047324001,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,34,4,6,4,1,62,24,5,2,38,10,92,142,1,11,17,16,33,32,6,22,2,140,66,26,19,18,6,1,4,140
10548,47324002,A047324002,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,17,1,14,1,1,54,69,8,11,18,15,132,176,4,4,15,24,67,29,7,11,15,176,64,53,19,4,10,0,26,176
10549,47324003,A047324003,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,9,0,1,8,0,85,51,3,7,9,9,139,164,3,5,15,27,42,43,7,17,5,164,80,35,15,11,12,0,11,164
10550,47324004,A047324004,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,10,0,2,8,0,90,50,11,2,10,10,151,173,7,11,6,20,53,55,6,13,1,172,85,32,29,14,6,3,3,172
10551,47324005,A047324005,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,52,0,3,5,0,35,30,2,6,52,8,67,133,2,4,11,12,29,55,9,7,3,132,75,27,12,2,5,0,11,132
10552,47324006,A047324006,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,57,2,1,1,0,74,47,10,12,59,2,131,204,5,13,13,14,45,83,12,9,9,203,107,36,23,11,8,2,16,203
10553,47324007,A047324007,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,18,0,3,0,0,41,22,5,8,18,3,68,97,2,6,3,3,26,34,6,9,4,93,42,22,13,7,1,0,8,93
10554,47324008,A047324008,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,30,0,2,1,0,80,36,9,8,30,3,125,166,7,13,19,19,41,45,4,11,4,163,48,49,32,12,13,1,8,163
10555,47324009,A047324009,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,22,2,1,1,0,71,40,6,6,24,2,117,149,10,10,10,21,33,41,9,8,4,146,60,31,18,13,13,4,7,146
10556,47324010,A047324010,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,23,0,1,6,0,91,47,4,9,23,7,142,181,13,13,16,31,35,52,5,9,5,179,57,39,39,19,13,3,9,179
10557,47324011,A047324011,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,8,0,1,2,1,63,41,9,5,8,3,114,130,6,5,10,29,21,32,10,11,2,126,52,25,24,7,9,4,5,126
10558,47324012,A047324012,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,8,0,2,6,0,74,49,4,7,8,8,127,150,11,11,16,20,35,39,4,9,1,146,50,28,27,20,14,4,3,146
10559,47324013,A047324013,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,11,1,2,6,0,93,36,11,7,12,8,140,167,11,14,29,22,38,31,4,13,4,166,40,36,39,21,13,9,8,166
10560,47324014,A047324014,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,10,1,3,7,1,89,49,10,3,11,10,149,173,5,5,8,27,40,64,8,9,6,172,74,38,23,16,10,3,8,172
10561,47324015,A047324015,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,19,2,2,1,1,34,8,2,5,21,3,45,74,3,7,8,9,9,18,3,12,5,74,32,10,8,11,4,2,7,74
10562,47324016,A047324016,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,37,0,1,4,0,27,8,4,8,37,5,39,89,3,11,8,12,10,20,5,12,4,85,49,14,10,2,4,1,5,85
10563,47324017,A047324017,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,28,0,1,1,0,17,5,1,3,28,2,23,56,2,3,5,5,6,13,5,14,3,56,31,11,4,0,5,0,5,56
10564,47324018,A047324018,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,25,0,1,4,0,29,5,3,7,25,5,37,74,2,6,5,11,10,16,10,8,5,73,35,9,13,7,1,1,7,73
10565,47324019,A047324019,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,42,3,1,7,0,45,12,4,5,45,8,61,119,3,2,10,21,16,36,11,13,6,118,64,18,6,11,8,0,11,118
10566,47324020,A047324020,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,32,0,2,3,1,39,19,2,5,32,5,61,103,2,8,7,8,22,32,5,13,4,101,46,20,15,6,6,0,8,101
10567,47324021,A047324021,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,37,0,0,2,0,28,5,1,2,37,2,34,75,6,2,8,11,7,21,2,17,1,75,46,13,6,3,4,0,3,75
10568,47324022,A047324022,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,20,1,3,3,0,18,7,0,6,21,6,25,58,3,4,12,4,10,5,3,11,5,57,30,6,6,4,5,2,4,57
10569,47324023,A047324023,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,10,0,1,3,0,60,30,4,9,10,4,94,117,7,10,11,15,21,29,5,8,3,109,40,18,26,13,5,1,6,109
10570,47324024,A047324024,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,5,2,0,3,0,84,37,11,5,7,3,132,147,9,13,19,24,34,27,3,14,2,145,35,19,38,35,6,4,8,145
10571,47324025,A047324025,18006,006 Mallow North Urban,Cork County,South-West,SE,Southern,6,2,0,3,0,89,32,11,11,8,3,132,154,15,16,17,21,25,35,10,5,9,153,45,24,37,18,15,1,13,153
10674,47325001,A047325001,18015,015 Bandon,Cork County,South-West,SE,Southern,43,0,7,0,0,51,20,2,15,43,7,73,138,22,10,8,10,14,32,5,18,16,135,60,31,18,3,3,1,19,135
10675,47325002,A047325002,18015,015 Bandon,Cork County,South-West,SE,Southern,41,0,2,0,0,35,9,0,9,41,2,44,96,15,8,6,13,11,18,3,12,7,93,36,33,9,5,3,0,7,93
10676,47325003,A047325003,18015,015 Bandon,Cork County,South-West,SE,Southern,25,0,2,1,0,24,11,1,9,25,3,36,73,5,7,6,4,7,18,5,10,5,67,39,11,10,1,0,1,5,67
10677,47325004,A047325004,18015,015 Bandon,Cork County,South-West,SE,Southern,13,0,7,0,0,29,12,2,6,13,7,43,69,2,5,5,13,10,20,5,3,3,66,23,15,16,6,2,0,4,66
10678,47325005,A047325005,18015,015 Bandon,Cork County,South-West,SE,Southern,29,0,5,0,1,77,19,11,2,29,5,108,144,10,11,14,25,27,36,6,14,0,143,54,33,37,10,5,1,3,143
10679,47325006,A047325006,18015,015 Bandon,Cork County,South-West,SE,Southern,26,0,11,0,1,46,21,7,8,26,11,75,120,8,9,12,13,22,26,8,12,5,115,45,32,18,11,3,2,4,115
10680,47325007,A047325007,18015,015 Bandon,Cork County,South-West,SE,Southern,21,0,5,0,0,29,11,4,5,21,5,44,75,5,7,8,8,7,27,6,2,1,71,36,10,10,9,2,2,2,71
10681,47325008,A047325008,18015,015 Bandon,Cork County,South-West,SE,Southern,20,0,7,0,0,33,6,0,4,20,7,39,70,9,12,4,9,4,11,5,12,2,68,34,15,10,4,3,0,2,68
10682,47325009,A047325009,18015,015 Bandon,Cork County,South-West,SE,Southern,40,0,3,0,2,49,15,3,11,40,3,69,123,7,8,11,22,15,28,5,16,8,120,55,18,26,5,1,3,12,120
10683,47325010,A047325010,18015,015 Bandon,Cork County,South-West,SE,Southern,30,0,8,0,0,53,15,7,9,30,8,75,122,12,9,9,10,12,46,8,9,6,121,68,19,14,2,6,1,11,121
10782,047002001/047002006,A047002001/047002006,18047,047 Adrigole,Cork County,South-West,SE,Southern,2,1,11,0,0,34,12,22,12,3,11,68,94,1,5,11,25,13,9,17,2,6,89,19,19,33,4,4,1,9,89
10784,047002003/047002004,A047002003/047002004,18047,047 Adrigole,Cork County,South-West,SE,Southern,5,0,4,0,0,21,10,4,5,5,4,35,49,0,0,4,8,7,12,11,2,0,44,17,12,11,0,3,1,0,44
11996,047004002/047004006,A047004002/047004006,18287,287 Aghadown South,Cork County,South-West,SE,Southern,6,0,19,0,0,28,13,9,23,6,19,50,98,0,2,6,5,23,33,3,5,4,81,24,26,14,1,2,5,9,81
12064,047024004/047024007,A047024004/047024007,18310,310 Ballydehob,Cork County,South-West,SE,Southern,9,2,11,0,0,60,36,7,15,11,11,103,140,5,4,2,10,23,50,22,10,8,134,54,53,10,1,3,4,9,134
10736,047041005/047041001/047041004/047041002/047041003/047319001,A047041005/047041001/047041004/047041002/047041003/047319001,18033/18046,033/046 Bantry Rural/Whiddy,Cork County,South-West,SE,Southern,23,3,65,0,3,249,175,63,63,26,65,490,644,8,29,29,65,154,216,45,35,31,612,287,150,73,28,30,7,37,612
10787,047050002/047050003/047050004,A047050002/047050003/047050004,18048,048 Bear,Cork County,South-West,SE,Southern,4,2,15,0,0,34,6,5,19,6,15,45,85,2,1,6,16,8,15,14,7,10,79,37,15,8,1,6,1,11,79
10938,047052001/047052002,A047052001/047052002,18078,078 Bishopstown (part),Cork County,South-West,SE,Southern,6,0,10,0,0,82,27,7,3,6,10,116,135,7,3,17,18,31,40,4,11,3,134,50,43,23,8,1,2,7,134
11484,047055003/047055004,A047055003/047055004,18151,151 Boherboy,Cork County,South-West,SE,Southern,10,0,8,1,0,65,34,10,23,10,9,109,151,8,7,15,19,30,27,19,4,7,136,75,18,10,8,12,3,10,136
10821,047059001/047059002/047059003,A047059001/047059002/047059003,18057,057 Butlerstown,Cork County,South-West,SE,Southern,10,1,21,2,0,45,8,9,24,11,23,62,120,6,8,9,13,30,15,13,4,2,100,25,31,19,10,7,4,4,100
10976,047064014/047064016,A047064014/047064016,18081,081 Caherlag,Cork County,South-West,SE,Southern,8,0,10,6,1,150,43,12,9,8,16,206,239,8,17,24,39,55,64,10,13,0,230,72,96,43,6,9,0,4,230
12011,047082002/047082003,A047082002/047082003,18292,292 Castlehaven North,Cork County,South-West,SE,Southern,4,0,13,0,0,23,11,7,10,4,13,41,68,1,2,4,4,12,20,7,7,3,60,26,19,6,0,4,2,3,60
12012,047082004/047082005,A047082004/047082005,18292,292 Castlehaven North,Cork County,South-West,SE,Southern,3,0,12,0,0,38,19,11,8,3,12,68,91,0,4,7,10,15,30,9,8,2,85,36,27,6,2,9,0,5,85
12014,047083001/047083002,A047083001/047083002,18293,293 Castlehaven South,Cork County,South-West,SE,Southern,3,0,2,0,0,15,9,4,9,3,2,28,42,0,1,2,3,10,11,4,2,1,34,11,9,5,4,2,1,2,34
12016,047083004/047083005,A047083004/047083005,18293,293 Castlehaven South,Cork County,South-West,SE,Southern,5,1,20,0,0,50,33,19,16,6,20,102,144,3,6,6,18,23,50,13,6,6,131,56,35,20,8,4,2,6,131
10832,047095007/047095008,A047095007/047095008,18060,060 Clonakilty Rural,Cork County,South-West,SE,Southern,5,1,4,1,0,79,26,2,16,6,5,107,134,6,6,8,17,17,41,10,13,6,124,60,15,13,10,17,0,9,124
12091,047103002/047103005,A047103002/047103005,18321,321 Clonpriest,Cork County,South-West,SE,Southern,15,1,9,1,2,78,33,10,20,16,10,123,169,10,19,16,21,25,17,31,13,5,157,67,24,25,19,10,4,8,157
11066,047106026/047106029,A047106026/047106029,18085,085 Cobh Rural,Cork County,South-West,SE,Southern,38,7,16,5,2,174,64,8,20,45,21,248,334,18,31,43,76,79,62,5,6,4,324,104,82,70,29,15,18,6,324
10487,047107010/047107028,A047107010/047107028,18002,002 Cobh Urban,Cork County,South-West,SE,Southern,18,0,0,11,1,34,3,2,14,18,11,40,83,5,11,10,13,8,10,6,5,11,79,26,15,15,3,5,1,14,79
10790,047116003/047116004,A047116003/047116004,18049,049 Coulagh,Cork County,South-West,SE,Southern,1,0,17,0,0,23,5,7,19,1,17,35,72,0,2,5,3,18,7,12,5,8,60,18,18,8,1,1,4,10,60
12068,047119001/047119005,A047119001/047119005,18312,312 Crookhaven,Cork County,South-West,SE,Southern,1,0,13,0,0,16,10,2,11,1,13,28,53,0,2,3,9,11,3,12,2,3,45,16,4,15,4,1,2,3,45
12069,047119002/047119003/047119004,A047119002/047119003/047119004,18312,312 Crookhaven,Cork County,South-West,SE,Southern,10,1,9,0,0,18,17,4,16,11,9,39,75,3,1,1,9,5,8,22,9,5,63,32,8,13,2,0,4,4,63
10792,047123001/047123004,A047123001/047123004,18050,050 Curryglass,Cork County,South-West,SE,Southern,1,0,27,0,0,30,4,7,12,1,27,41,81,6,3,2,5,20,23,9,2,5,75,25,21,12,5,0,5,7,75
10842,047126002/047126003/047126004/047126005,A047126002/047126003/047126004/047126005,18063,063 Derry,Cork County,South-West,SE,Southern,7,0,5,0,0,76,52,15,32,7,5,143,187,4,9,13,19,36,48,18,9,2,158,72,40,21,8,14,1,2,158
12071,047144001/047144002,A047144001/047144002,18314,314 Dunmanus,Cork County,South-West,SE,Southern,4,0,32,0,0,43,24,13,35,4,32,80,151,1,8,3,15,25,44,15,5,12,128,49,41,16,3,2,2,15,128
10757,047148002/047148003,A047148002/047148003,18037,037 Durrus West,Cork County,South-West,SE,Southern,3,0,12,0,0,39,21,9,16,3,12,69,100,2,4,7,16,17,13,20,4,7,90,24,30,17,2,6,1,10,90
